open,high,low,close,volume,RSI,EMA12,EMA26,MACD,Signal,Histogram,DEMA9,SMA,TSI,%K,%D,vol,Label
111000.0,111303.99,110983.03,111293.0,180.12692,46.3704171263763,111285.51598625667,111501.23477870932,-215.71879245265154,-206.73669687502593,-8.982095577625614,111099.86978776993,111004.63666666666,-16.763424592678287,32.9676571514122,37.747124063272395,0.0026824744218280805,0
111293.01,111722.81,111293.01,111499.52,349.06592,49.74511880393599,111318.43968067873,111501.10775806417,-182.66807738544594,-201.92297297710996,19.254895591664024,111222.09095511962,111264.17333333334,-13.684008149577915,56.87749943425786,42.71214461578584,0.002689273724042872,0
111499.53,111729.52,111355.81,111489.04,229.37976,49.57463843624203,111344.68588365123,111500.21385005942,-155.52796640818997,-192.64397166332597,37.116005255136,111307.63686401864,111427.18666666666,-11.454113749770624,72.54738960137954,54.13084872901654,0.002649785741589771,0
111489.04,111600.0,111389.87,111540.0,98.16287,50.46363655533102,111374.73420924334,111503.16097227724,-128.4267630339018,-179.80052993744115,51.37376690353935,111387.98797115327,111509.52,-9.430571551212855,80.016407954998,69.81376566354514,0.002601900482936142,0
111540.01,111587.75,111196.91,111317.95,143.92896,46.607817629396266,111365.99817705205,111489.44164099744,-123.44346394538297,-168.52911673902952,45.085652793646545,111365.5551608733,111448.99666666666,-8.96693062881249,74.48697776928861,75.68359177522206,0.002627513418832109,0
111317.94,111340.81,110868.9,110945.67,165.48577,40.957473980748496,111301.33230365944,111449.16226018281,-147.82995652337559,-164.38928469589874,16.559328172523152,111215.27315585919,111267.87333333334,-10.445761266979476,58.01418181707885,70.83918918045516,0.002711321140332188,2
110945.68,111415.13,110914.99,111309.0,179.05033,47.63033564435355,111302.5119492503,111438.77987053964,-136.26792128934176,-158.76501201458734,22.497090725245585,111239.10734641578,111190.87333333334,-9.44385375170593,51.01118962950779,61.17078307195842,0.002818287419063312,0
111309.0,111580.77,111222.0,111580.77,111.11943,52.000233221474275,111345.32088013488,111449.29765790708,-103.97677777220088,-147.80736516611006,43.830587393909184,111354.99413451538,111278.48,-7.136640737429312,58.9788364119211,56.001402619502585,0.002875592792064477,0
111580.77,111672.58,111468.77,111527.92,150.86139,51.10713108045116,111373.41305242182,111455.12153509914,-81.70848267732072,-134.5875886683522,52.87910599103148,111419.1667135185,111472.56333333334,-5.6136464265378,76.63031780245466,62.206781281294525,0.0028712473193333193,0
111527.92,111531.25,111097.04,111116.0,118.40967,44.667771264278166,111333.81104435693,111430.0014213881,-96.19037703116192,-126.90814634091414,30.717769309752228,111316.29609553976,111408.23,-6.411450543854272,70.77933298773077,68.79616240070219,0.002987372991235465,0
111115.99,111285.06,110975.68,111096.0,139.83066,44.37541967147352,111297.22472984048,111405.26057535934,-108.03584551885433,-123.1336861765022,15.097840657647865,111235.24705621178,111246.64,-7.125962447931476,56.083053668385105,67.83090148619017,0.002979475681935232,0
111095.99,111151.51,110904.91,110957.29,176.00309,42.307239685154755,111244.9270790958,111372.07756977716,-127.15049068136432,-123.93704707747462,-3.2134436038897007,111127.87018879341,111056.43000000001,-8.345002071982803,38.78384400607468,55.215410220730185,0.00298780757144797,0
110957.28,110968.4,110150.23,110160.0,437.63246,32.834603415155826,111078.01522077336,111282.29404608997,-204.27882531660725,-140.00540272530117,-64.27342259130609,110765.3013860939,110737.76333333335,-12.894311963485386,24.25618367500462,39.70769378315481,0.003327637779876615,0
110160.37,110460.0,109863.75,109938.11,1099.34537,30.76976332836219,110902.64518680822,111182.72485749071,-280.07967068249127,-168.0202563167392,-112.05941436575208,110429.16489692245,110351.8,-17.256837362676773,11.45712750110517,24.83238506072816,0.003256534547496689,0
109938.12,110000.0,109374.06,109374.07,630.33829,26.2506647892111,110667.4797734531,111048.75042360253,-381.2706501494249,-210.67033508327637,-170.60031506614854,109991.34094797583,109824.06,-22.712909378602983,1.5348476180465254,12.416052931385444,0.00333958101209518,1
109374.06,109455.05,108654.0,108833.63,732.38696,22.795981660181354,110385.34903907569,110884.6674292616,-499.3183901859011,-268.3999461038013,-230.91844408209977,109491.88438273098,109381.93666666666,-28.614208772869787,3.2755162539292186,5.4224971243603095,0.003445733694977781,2
108833.63,109255.31,108631.51,109222.13,605.65994,29.934384839988084,110206.39226383327,110761.51650857556,-555.1242447422846,-325.74480583149796,-229.3794389107867,109285.76200566503,109143.27666666667,-30.77669673941226,8.420838836566675,4.410400902847478,0.0035558586938649827,1
109222.12,109645.28,109118.76,109442.99,296.66483,33.688116799220325,110088.94576170508,110663.8478783107,-574.9021166056191,-375.57626798632225,-199.32584861929683,109230.80800411623,109166.25,-31.162327983756878,17.315373646939662,9.670576245811857,0.00350104528766332,1
109443.0,109637.43,109262.51,109488.01,253.22601,34.4589226469153,109996.49410605813,110576.7487762136,-580.2546701554675,-416.5119484201513,-163.74272173531614,109220.33192296034,109384.37666666666,-31.20913794683004,24.756637192391867,16.83094989196607,0.003091043642492589,0
109488.0,109801.78,109334.38,109760.2,271.87213,39.070333312798894,109960.14116666457,110516.26368167925,-556.1225150146784,-444.4340617390568,-111.68845327562155,109322.32275410215,109563.73333333334,-29.764815480537592,30.654451667779274,24.24215416903694,0.003089238812298378,0
109760.2,109887.41,109641.58,109674.2,205.47188,38.15684365388161,109916.15021794694,110453.88859414746,-537.7383762005193,-463.09492463134933,-74.64345156916994,109374.15197586882,109640.80333333333,-28.882865540177153,33.18875702740589,29.53328196252568,0.002996243577895969,0
109674.19,109973.4,109674.19,109819.34,621.27711,40.67769862561062,109901.2563382628,110406.88499458098,-505.6286563181784,-471.6016709687152,-34.02698534946319,109471.57499876476,109751.24666666666,-27.401821582044228,36.820483141350444,33.55456394551188,0.002974370549899942,0
109819.34,109894.37,109500.0,109549.37,203.79362,37.60699489787744,109847.11997853006,110343.36536535276,-496.24538682270213,-476.53041413951263,-19.7149726831895,109450.64713346756,109680.96999999999,-27.03945540031877,34.99991168797703,35.003050618911125,0.0029936516040289705,0
109549.37,109554.61,109302.54,109360.0,186.65105,35.57816585513545,109772.1784433716,110270.52348643774,-498.3450430661469,-480.8933399248395,-17.451703141307405,109373.02901433865,109576.23666666665,-27.33142126015417,32.7220671586882,34.84748732933856,0.0029824185528631465,1
109360.0,109482.62,109188.16,109245.15,122.36466,34.36721729652918,109691.09714439136,110194.56989484976,-503.4727504584007,-485.40922203155174,-18.06352842684896,109281.48625752259,109384.84000000001,-27.92159136008644,27.819129272529604,31.84703603973162,0.0029730787521328426,1
109245.15,109432.0,109209.98,109357.92,105.40623,36.647319926620504,109639.8391221773,110132.59582856459,-492.7567063872848,-486.8787189026984,-5.877987484586413,109262.04264285941,109321.02333333333,-27.777668683845302,27.629560213111684,29.3902522147765,0.002947379288681869,1
109357.92,109384.05,109081.15,109205.32,123.44406,34.88139181635256,109572.99002645773,110063.90873015241,-490.91870369468234,-487.6867158610952,-3.231987833587141,109198.4978237606,109269.46333333333,-28.144233552421994,28.93896700332391,28.12921882965507,0.002795625871868674,1
109205.32,109287.98,109057.06,109163.44,73.50325,34.391590571130564,109509.98233007961,109997.20734273372,-487.2250126541039,-487.59437521969693,0.36936256559300773,109143.02522658695,109242.22666666667,-28.58105978485354,33.77865220302723,30.11572647315428,0.0026844080936705905,1
109163.45,109666.3,109163.45,109463.21,102.18172,40.79951687732184,109502.78658699043,109957.65198401271,-454.8653970222804,-481.04857958021364,26.183182557933264,109216.25655533234,109277.32333333335,-27.180918624476018,44.077075358248884,35.59823152153334,0.002816671577311751,0
109463.21,109589.0,109312.25,109318.83,89.19222,38.83228954585119,109474.4855736073,109910.33183704881,-435.8462634415191,-472.00811635247476,36.161852910955645,109221.0259435161,109315.15999999999,-26.524271125725075,50.68996266707281,42.848563409449646,0.0027431498942291797,1
109318.83,109318.83,109074.11,109166.6,81.42164,36.8166111853771,109427.1185622831,109855.24058986001,-428.12202757691557,-463.2308985973629,35.10887102044734,109173.18771421304,109316.21333333333,-26.514926872972673,41.71803897730126,45.49502566754099,0.0027418598001555405,1
109166.6,109500.0,109166.59,109420.0,75.05896,42.19536815972569,109426.02339885493,109823.00054616667,-396.97714731174347,-449.98014834023905,53.00300102849559,109233.53173889057,109301.81,-24.9719978644229,34.26064706273731,42.222882902370465,0.0028308073051647098,1
109420.0,109535.43,109312.33,109530.19,78.69064,44.41144417831924,109442.04902980033,109801.31087608026,-359.26184627992916,-431.83648792817706,72.5746416482479,109319.27904512857,109372.26333333335,-23.044105236191825,34.3980764054106,36.79225414848306,0.0024022517441729856,0
109530.19,109587.99,109437.16,109480.55,67.06078,43.60050587173427,109447.9722559849,109777.55081118541,-329.5785552005109,-411.3849013826438,81.80634618213293,109364.72335931574,109476.91333333333,-21.649288361763734,45.81850986897209,38.159077779040004,0.0023681899719171194,0
109480.55,109482.62,109336.0,109438.29,54.31348,42.88261800275815,109446.48267814108,109752.42038072723,-305.93770258614677,-390.29546162334447,84.3577590371977,109383.2271860229,109483.01000000001,-20.65991288364181,46.48383787677101,42.233474717051244,0.0020674499027821,0
109438.3,109438.3,109261.02,109419.97,80.47492,42.555502243873235,109442.40380458091,109727.79442659928,-285.3906220183708,-369.31449370234975,83.92387168397897,109390.67694767457,109446.27,-19.906434334829488,43.72043401562982,45.34092725379099,0.0017073532517080433,0
109419.97,109685.72,109384.42,109487.26,138.51343,44.238051770465184,109449.3047577223,109709.97706166601,-260.67230394370563,-347.586055750621,86.91375180691534,109420.84091722466,109448.50666666667,-18.829367053481132,51.12572999299052,47.11000062846379,0.0015249011571888032,0
109487.27,109542.83,109292.08,109447.34,207.54418,43.42543040007821,109449.00248730349,109690.52246450557,-241.519977202086,-326.372840040914,84.852862838828,109428.43142104772,109451.52333333333,-18.098521743247062,57.95162963330274,50.932597880641026,0.0014604301880025254,0
109447.34,109447.35,108765.0,109083.17,446.37159,36.78674710955353,109392.72056617987,109645.53339306072,-252.81282688085048,-311.66083740890133,58.84801052805085,109302.94448665257,109339.25666666667,-19.209475064426755,55.02305666896922,54.700138765087495,0.00163433349935831,2
109083.17,109093.54,108869.36,108994.49,253.83904,35.368786457530305,109331.4543252291,109597.30795653771,-265.8536313086079,-302.49939618884264,36.645764880234765,109181.91706917359,109175.0,-20.54954141224799,40.52098738443501,51.165224562235665,0.0015126255659023496,2
108994.49,109360.0,108946.22,109301.01,303.44467,43.47847996933553,109326.77058288615,109575.35995975713,-248.58937687097932,-291.71739232527,43.128015454290676,109207.3096392201,109126.22333333334,-19.43944159024631,39.23270194340649,44.92558199893691,0.001664332926653888,2
109301.0,109393.75,109228.11,109300.0,114.52161,43.4591295493893,109322.65203167289,109554.96292570104,-232.3108940281527,-279.83609266584654,47.52519863769385,109226.94529848105,109198.5,-18.539070583218447,47.08271787296891,42.278802400270145,0.0016277102436827735,2
109299.99,109300.0,108809.24,108809.25,177.71994,35.24997436704683,109243.66710372322,109499.72493120466,-256.057827481447,-275.08043962896664,19.022612147519624,109065.7643084688,109136.75333333334,-20.24076698280744,40.376372114576746,42.230597310317386,0.0018251375895519829,2
108809.25,109614.67,108809.25,109472.13,273.06802,49.20669045742798,109278.81524161196,109497.68086222654,-218.86562061458244,-263.8374758260898,44.971855211507375,109190.98470252223,109193.79333333333,-16.85384263521936,46.57152373504804,44.67687124086458,0.0022899677591879776,0
109472.12,109640.12,109313.17,109639.13,168.65265,52.01298513476907,109334.24828136395,109508.15857613568,-173.91029477173288,-245.85203961521844,71.94174484348557,109342.49156661553,109306.83666666667,-13.19380305709055,58.849233932864394,48.59904326082974,0.0022970327718077276,0
109639.13,109760.09,109560.0,109560.01,106.82918,50.58698346141541,109368.9808534618,109511.99942234786,-143.01856888605107,-225.285345469385,82.26677658333392,109422.83829697061,109557.09000000001,-10.786058247812374,83.87831880303445,63.09969215698229,0.002296363760453061,0
109560.0,109695.39,109550.44,109649.99,74.2978,52.19226359287616,109412.21302985231,109522.22094661838,-110.00791676607332,-202.2298597287227,92.22194296264936,109512.13987251904,109616.37666666666,-8.34382553375025,87.92292661457026,76.88349311682303,0.0022740376541392276,0
109650.0,109762.59,109593.48,109680.4,102.37615,52.750936718862555,109453.47256372118,109533.93791353554,-80.4653498143598,-177.87695774585012,97.41160793149032,109585.75448596927,109630.13333333335,-6.216387708617935,86.86336483437195,86.2215367506589,0.0022698237790349128,0
109680.39,109798.84,109583.51,109658.14,83.40918,52.26943171888279,109484.95986161023,109543.13806808846,-58.178206478231004,-153.9372074923263,95.7590010140953,109628.64005913866,109662.84333333332,-4.616449103695379,89.02912083645428,87.93847076179884,0.0021928498585211996,0
109658.15,109796.81,109566.32,109568.35,183.85684,50.27592285361335,109497.7891136702,109545.00561860044,-47.21650493024208,-132.59306697990948,85.3765620496674,109624.94242360153,109635.63,-3.812678047174852,85.28571200023691,87.0593992236877,0.0021787271028177275,0
109568.35,109661.85,109487.26,109620.0,104.46413,51.423607804338374,109516.59078849017,109550.56075796337,-33.969969473197125,-112.86844747856702,78.8984780053699,109638.90623991369,109615.49666666666,-2.826798587015469,82.26579225670038,85.52687503113053,0.002150473159854503,0
109620.0,109750.0,109580.04,109621.7,125.56536,51.46331683896119,109532.76143641476,109555.83033144756,-23.068895032803994,-94.90853698941443,71.83964195661044,109647.69883275693,109603.34999999999,-1.994172545328645,81.09088446955077,82.88079624216269,0.0020923215126695946,0
109621.7,109633.65,109376.22,109528.97,106.00113,49.10529191325241,109532.1781385048,109553.84067726626,-21.6625387614622,-80.25933734382399,58.596798582361785,109618.90333886632,109590.22333333334,-1.8769416215344517,79.4321971225084,80.9296246162532,0.002090795738664593,0
109528.97,109626.29,109344.0,109344.01,147.03938,44.70530005646493,109503.22919411944,109538.29766413543,-35.0684700159909,-71.22116387825737,36.152693862266474,109530.29128922167,109498.22666666667,-2.967244265480052,69.878070633028,76.80038407502906,0.0021229423522781165,0
109344.01,109416.73,109293.25,109416.72,82.16662,46.72617063990636,109489.92008733183,109529.2919112365,-39.371823904672056,-64.85129588354032,25.47947197886826,109492.30392588023,109429.90000000001,-3.369735586760631,62.718270008083984,70.67617925454014,0.0021274571975282287,0
109416.73,109635.8,109323.05,109580.01,169.78308,51.05264699954336,109503.78007389617,109533.04880670046,-29.268732804295723,-57.7347832676914,28.466050463395675,109523.75305630651,109446.91333333333,-2.5470000680564735,64.4374831581781,65.67794126643004,0.002153117599746371,0
109580.0,109608.67,109449.43,109500.0,84.08515,48.95474787054302,109503.19852406599,109530.60074694487,-27.40222287888173,-51.66827118992947,24.26604831104774,109517.32717752706,109498.90999999999,-2.4138382805342964,69.69169294541571,65.61581537055928,0.002156378309656329,0
109500.01,109625.94,109408.93,109409.12,94.7101,46.61175727325513,109488.72490497891,109521.60217309711,-32.877268118201755,-47.91007057558393,15.032802457382175,109479.80472800713,109496.37666666666,-2.938508011139866,56.8688131031407,63.66599640224484,0.0021631106571100966,0
109409.13,109409.13,109250.87,109258.5,86.40507,42.94340361327341,109453.3056888283,109502.11312323806,-48.80743440975493,-48.08954334241813,-0.7178910673368009,109398.73977119409,109389.20666666667,-4.436581579262429,31.37060874738336,52.643704931979926,0.00204675671212377,0
109258.5,109376.23,109250.87,109338.01,50.14424,45.38681730236481,109435.56789054703,109489.95733633153,-54.38944578450173,-49.349523830834855,-5.039921953666877,109369.87220798597,109335.21,-5.050557210422118,13.404173880378046,33.88119857696737,0.0020402718411212757,0
109338.02,109466.27,109318.38,109379.54,70.3186,46.67144077509165,109426.94821507824,109481.77827438104,-54.830059302796144,-50.445630925227114,-4.38442837756903,109365.07327921335,109325.34999999999,-5.225876059841294,13.591984962680542,19.455589196813985,0.001944036002184454,0
109379.54,109579.99,109379.54,109560.0,66.59757,51.959426291758,109447.41772045082,109487.57247627873,-40.154755827912595,-48.38745590576421,8.232700077851618,109427.54623363033,109425.84999999999,-3.899224818665096,31.93240505867116,19.642854633909916,0.001977044956800912,0
109560.0,109560.0,109319.55,109360.52,50.08774,46.473625302440325,109434.04884038147,109478.16118173956,-44.112341358093545,-47.532432996230085,3.4200916381365403,109401.01427511199,109433.35333333333,-4.320790232298983,33.32650314683261,26.283631056061438,0.0017232257307024607,0
109360.52,109400.0,109085.78,109252.79,184.75441,43.785042242073736,109406.16286493816,109461.46702012923,-55.304155191071914,-49.08677743519845,-6.217377755873464,109343.63125065577,109391.10333333333,-5.474185952782646,33.880691543129615,33.04653324954446,0.001060525135650374,2
109252.79,109318.94,109016.0,109276.61,186.5504,44.54890756189966,109386.23165494768,109447.77390752707,-61.542252579383785,-51.57787246403552,-9.964380115348263,109311.84766497757,109296.64,-6.209734586139675,26.911283979779856,31.37282622324736,0.000993230785833069,2
109276.61,109624.16,109253.43,109482.62,190.21798,50.77838977087285,109401.06063110958,109450.3550995621,-49.294468452528236,-51.121191661734066,1.8267232092058308,109364.26026354439,109337.33999999998,-5.03570938102972,45.31160108252044,35.36785886847664,0.0010833183904644383,0
109482.62,109607.57,109420.0,109560.02,81.75777,52.91846857631333,109425.51591863118,109458.47842552047,-32.962506889292854,-47.48945470724583,14.526947817952973,109430.40271608539,109439.75,-3.423510056482846,66.18816696605101,46.13701734278377,0.0010788560505195007,0
109560.02,109560.02,109309.14,109360.0,133.8149,47.20641685045608,109415.43654653408,109451.18372733377,-35.747180799691705,-45.140999925735,9.393819126043297,109405.9113770682,109467.54666666668,-3.715478588095126,72.85360869097521,61.451125579848885,0.0011466057223826057,2
109360.0,109564.75,109359.99,109561.05,170.45607,52.72960039273739,109437.83861629806,109459.3219697535,-21.483353455434553,-40.409470631674914,18.92611717624036,109460.77846501449,109493.69,-2.238906858033485,77.07163601161665,72.03780388954762,0.0012291256723044185,0
109561.05,109593.49,109300.0,109300.0,174.39413,46.0002541934072,109416.63267532914,109447.52034236434,-30.887667035203776,-38.50510991238069,7.617442877176913,109405.92626269953,109407.01666666666,-3.152461708242545,63.33446321134223,71.0865693046447,0.0013268965611571866,2
109300.0,109300.0,108913.0,108944.98,771.07459,38.75631671412588,109344.07072527849,109410.29513181884,-66.22440654035017,-44.04896923797459,-22.175437302375585,109238.77660270999,109268.67666666668,-6.55365462114093,46.32908861146452,62.245062611474474,0.0014900191635740878,2
108944.99,109347.59,108944.98,109320.02,660.52932,48.061288978019334,109340.37061369717,109403.60808501745,-63.23747132027347,-47.886669654434364,-15.350801665839107,109255.06335620828,109188.33333333333,-6.047085730022383,36.093620198030315,48.58572400694569,0.001709961205102978,0
109320.02,109500.0,109304.72,109438.26,174.18933,50.60912802399876,109355.43051928222,109406.17489353467,-50.744374252448324,-48.45821057403715,-2.286163678411171,109310.65154419884,109234.42,-4.748913357382161,45.192837777377214,42.53851552895735,0.0017221420721793468,0
109438.26,109528.75,109366.23,109515.77,143.48839,52.26230837735394,109380.09813170035,109414.29304956914,-34.19491786879371,-45.60555203298847,11.41063416419476,109379.23592274485,109424.68333333333,-3.1779351981392945,71.95052215160185,51.07899337566979,0.001684358781177069,0
109515.76,109600.0,109459.88,109599.99,169.90764,54.061560261377885,109413.9276499003,109428.04837923068,-14.12072933037416,-39.308587492465605,25.187858162091445,109458.91048810452,109518.00666666667,-1.3400552619980668,85.07321371655674,67.40552454851193,0.001686420776399193,0
109600.0,109607.5,109534.84,109567.2,88.19879,53.22051286682678,109437.5080114541,109438.35590669507,-0.8478952409641352,-31.61644904216531,30.768553801201175,109503.7409904105,109560.98666666668,-0.12685832974617156,91.11686071582562,82.7135321946614,0.0016550215654925738,0
109567.2,109664.3,109442.04,109664.29,115.53265,55.43145859958714,109472.39754815347,109455.09176545839,17.3057826950826,-21.83200269471573,39.137785389798324,109569.92327226992,109610.49333333333,1.5457098887045484,96.19684901072013,90.79564114770083,0.0016571852521774183,0
109664.29,109690.98,109615.0,109646.73,94.18522,54.92582732536144,109499.21792536063,109469.28719023925,29.930735121379257,-11.479455131496731,41.41019025287599,109609.73300176914,109626.07333333332,2.765310642032596,95.43380424630789,94.24917132428455,0.001644627672735368,0
109646.74,109682.96,109393.37,109415.6,112.12221,48.6371125633487,109486.3536291513,109465.31036133264,21.04326781866257,-4.9749105414648715,26.018178360127443,109553.4843085779,109575.54,1.9933411352827113,86.30468841881977,92.64511389194926,0.001686997387041841,0
109415.6,109580.0,109408.17,109568.72,119.49301,52.51588187439018,109499.02537851263,109472.97033456725,26.05504394538002,1.2310803559041066,24.823963589475916,109567.09297259238,109543.68333333333,2.4909700708834683,81.06677978011486,87.6017574817475,0.0017072783141129405,0
109568.72,109568.72,109160.63,109185.09,148.01068,43.62669291431667,109450.72762797223,109451.64586534005,-0.918237367819529,0.8012168111593796,-1.7194541789789086,109437.76079865795,109389.80333333334,0.002033904245598693,61.28735100302538,76.21960640065333,0.001885841208886418,2
109185.1,109185.1,108976.92,109092.0,174.41433,41.778694915237274,109395.53876213034,109425.00543087041,-29.466668740074965,-5.252360299087489,-24.214308440987477,109311.3689753936,109281.93666666666,-2.60310233783553,47.42238446575332,63.258838416297856,0.0018471391980013764,2
109092.01,109140.0,108760.09,108830.01,300.21263,37.02520047380984,109308.53433718721,109380.93169525039,-72.39735806317185,-18.68135985190436,-53.71599821126749,109127.38704948868,109035.7,-6.453478067738322,21.831100625217974,43.51361203133222,0.0018780632844924274,2
108830.01,108948.5,108697.42,108895.0,112.46509,38.8828663538224,109244.91366992764,109344.93675486147,-100.02308493382588,-34.94970486828867,-65.07338006553721,109021.13993492998,108939.00333333334,-8.95243546339984,16.801820452725412,28.685101847898903,0.0018784143873050185,2
108894.99,108950.68,108753.94,108768.02,225.18772,36.61049216710487,109171.5454130157,109302.20218042728,-130.6567674115795,-54.09111737694684,-76.56565003463265,108902.38338421522,108831.01,-11.743340145534809,11.500972968103005,16.7112980153488,0.0018891301634948422,2
108768.03,108836.13,108620.07,108744.79,497.38464,36.19376301396437,109105.89073409021,109260.91238928452,-155.02165519431583,-74.27722494042064,-80.74443025389519,108812.64185638916,108802.60333333333,-14.114176166247605,12.879332482634354,13.727375301154256,0.0018224754040815198,2
108744.78,109131.96,108744.78,109042.04,122.57155,44.84521236848335,109096.06754423017,109244.69961970788,-148.63207547771162,-89.14819504787884,-59.48388042983278,108859.50320432492,108851.61666666665,-13.567690678552832,19.38495628988399,14.588420580207119,0.0019363192956056356,2
109042.04,109200.0,108982.22,109133.5,78.09826,47.2166761137078,109101.82638357938,109236.46261084064,-134.6362272612605,-98.24580149055518,-36.39042577070532,108929.72153883081,108973.44333333331,-12.391003311967962,32.99748189234628,21.753923554954877,0.001912642916924802,2
109133.5,109133.5,108883.65,108883.65,83.6841,41.91475734876711,109068.26078610563,109210.32834337096,-142.0675572653272,-107.01015264550959,-35.0574046198176,108892.86641136133,109019.73,-13.025710668672671,37.319662716754245,29.900700299661505,0.0019149553930904678,2
108883.65,109150.39,108824.82,109121.28,137.256,47.906186235080554,109076.41758824322,109203.73216978792,-127.31458154470602,-111.07103842534889,-16.243543119357128,108954.45727332642,109046.14333333333,-11.623621224670424,39.78610091728793,36.70108184212949,0.0019267196799803296,2
109121.29,109579.0,108920.99,109497.69,504.08742,55.700959527709614,109141.2287285135,109225.50682387772,-84.27809536422137,-105.7124498131234,21.434354448902027,109136.05593405101,109167.54,-7.654187697073951,51.12194302042159,42.74256888482125,0.0019291490463159992,2
109497.7,109559.3,109191.91,109372.68,138.33492,52.87147670567043,109176.83661643449,109236.40854062751,-59.571924193020095,-96.48434468910274,36.912420496082646,109221.74083955272,109330.54999999999,-5.418580711353763,66.52033606663639,52.476126668115306,0.0017983775111216679,2
109372.68,109525.26,109157.34,109160.0,129.37237,48.369696120236775,109174.24636775226,109230.74864872918,-56.502280976914335,-88.48793194666506,31.985650969750722,109206.0519454917,109343.45666666667,-5.0487441706542295,69.66852185766844,62.43693364824213,0.0018318474313778743,2
109160.0,109323.55,109083.5,109183.63,99.19,48.890395614767534,109175.69000348268,109227.25837845294,-51.568374970258446,-81.10402055138374,29.535645581125294,109202.67577547299,109238.77,-4.5962620700786365,61.941457238826935,66.0434383877106,0.0018233450303241315,2
109183.63,109628.18,109000.0,109600.71,365.06281,57.112032098164086,109241.07769525459,109254.92146153051,-13.843766275924281,-67.65196969629186,53.808203420367576,109349.9019956421,109314.78000000001,-1.3952468376397154,70.76385965749952,67.45794625133163,0.002021198661256019,2
109600.72,109779.73,109487.26,109669.73,398.36885,58.307275355230864,109307.02420367696,109285.64801993566,21.376183741303976,-49.846339008772695,71.22252275007668,109479.00629672463,109484.69,1.5226294222950878,82.1864101481515,71.63057568149264,0.0020245771873853894,2
109669.72,109779.73,109265.77,109309.0,219.24567,50.401314076270886,109307.32817234205,109287.37779623672,19.950376105334726,-35.886995985951216,55.83737209128594,109439.39919754848,109526.48,1.4403651837769391,82.39916333106264,78.44981104557122,0.0021453541214012605,2
109309.0,109434.74,108928.42,109083.45,174.79101,46.184598032347964,109272.88537659711,109272.27203355252,0.6133430445916019,-28.586928179842655,29.200271224434257,109327.6366861738,109354.06,-0.05160650573449218,63.29355155821512,75.95970834580974,0.0021871635718262463,2
109083.45,109124.29,108781.28,108905.97,292.52638,43.12704846991801,109216.43685712063,109245.13854958567,-28.701692465037922,-28.60988103688171,-0.09181142815621257,109182.44841144704,109099.47333333334,-2.287528817868019,41.33999045697274,62.34423511541683,0.0021682837682497373,2
108905.97,109107.98,108764.76,108836.0,213.88944,41.94799187983479,109157.9081098713,109214.8319903571,-56.923880485788686,-34.27268092666311,-22.65119955912558,109053.27957916404,108941.80666666669,-4.443626234799308,24.475331275091985,43.03629109675995,0.002135285795591971,2
108836.0,109121.06,108802.04,108937.15,209.35537,44.31794033779351,109123.94532373725,109194.26295403435,-70.31763029709691,-41.48167080074987,-28.835959496347044,108998.33434333635,108893.04,-5.495664930110023,16.817489553819314,27.544270428628014,0.0020158052636883223,2
108937.15,109321.0,108889.08,109292.81,123.70598,51.77321703699072,109149.92450470074,109201.562735217,-51.638230516255135,-43.51298274385092,-8.125247772404215,109088.75961867318,109021.98666666665,-4.039286153433994,25.941619697051987,22.4114801753211,0.002142435141653971,2
109292.8,109358.5,109132.66,109279.02,75.78671,51.48538023204023,109169.7853501314,109207.30031038611,-37.51496025471715,-42.31337824602417,4.798417991307019,109149.82941014184,109169.65999999999,-2.9759869903335625,39.89280471344012,27.550637988103805,0.002061830508759123,2
109279.01,109279.02,109000.0,109027.78,77.26737,46.421645924651166,109147.93837318811,109194.00250961677,-46.06413642865664,-43.06352988255067,-3.0006065461059706,109103.6353002761,109199.87,-3.617220770273145,42.86924736691771,36.23455725913661,0.002133513715768332,2
109027.79,109313.57,109027.78,109278.3,76.63765,51.539769451648375,109167.99400808224,109200.24676816368,-32.252760081435554,-40.901375922327645,8.648615840892091,109161.22405795098,109195.03333333333,-2.5510408450884965,42.392714398784186,41.718255493047344,0.002168782314112771,2
109278.3,109618.0,109261.86,109518.18,82.90877,55.88528395860963,109221.86877606959,109223.79737792932,-1.9286018597340444,-33.10682110980893,31.178219250074882,109289.12070054487,109274.75333333334,-0.24462343225115185,50.24713374122743,45.16969850230978,0.002208992684955866,2
109518.18,109545.21,109269.24,109345.21,70.56693,52.2471415724479,109240.84434898196,109232.79090549012,8.053443491837243,-24.874768189479695,32.92821168131694,109317.86772378316,109380.56333333334,0.5261267352436548,60.67207240936565,51.10397351645909,0.0021750116285297965,2
109345.21,109496.76,109304.99,109460.01,61.26564,54.37031507765007,109274.56214144628,109249.6219495279,24.940191918387427,-14.911776167906273,39.8519680862937,109378.68750970432,109441.13333333335,1.8123651871044386,66.63973647825411,59.18631420961572,0.0021790845542724586,2
109460.0,109602.76,109392.35,109578.62,110.81018,56.52124996800521,109321.34027353146,109273.99217548879,47.348098042668425,-2.459801325791334,49.80789936845976,109463.5646723057,109461.27999999998,3.529384519868813,68.62468841443619,65.31216576735198,0.0021096374656844595,2
